iter	RMSE
4774	1256.186375
4775	1255.596298
4776	1255.242283
4777	1254.753758
4778	1254.591779
4779	1254.435532
4780	1254.272342
4781	1253.741286
4782	1253.649877
4783	1253.562753
4784	1253.309321
4785	1252.711259
4786	1252.125419
4787	1251.512329
4788	1251.401387
4789	1250.993775
4790	1250.921561
4791	1250.882526
4792	1250.681514
4793	1250.418117
4794	1250.344354
4795	1250.08269
4796	1249.496854
4797	1249.273687
4798	1248.951356
4799	1248.265139
4800	1248.17979
4801	1248.11844
4802	1248.056984
4803	1247.896799
4804	1247.294316
4805	1246.777752
4806	1246.269261
4807	1246.169876
4808	1246.110448
4809	1246.037945
4810	1245.491612
4811	1245.181052
4812	1244.67351
4813	1244.101995
4814	1243.999179
4815	1243.906986
4816	1243.492424
4817	1242.827536
4818	1242.262746
4819	1241.675412
4820	1241.220231
4821	1241.149981
4822	1241.032838
4823	1240.99413
4824	1240.716227
4825	1240.402817
4826	1240.33088
4827	1239.949351
4828	1239.458664
4829	1239.332885
4830	1238.97449
4831	1238.716124
4832	1238.644861
4833	1238.605178
4834	1238.50538
4835	1238.339177
4836	1238.14392
4837	1237.689791
4838	1237.609397
4839	1237.437393
4840	1237.368849
4841	1237.309931
4842	1237.199044
4843	1236.855005
4844	1236.73054
4845	1236.6783
4846	1236.621771
4847	1236.582489
4848	1236.543419
4849	1236.44527
4850	1236.09569
4851	1236.026151
4852	1235.928404
4853	1235.229603
4854	1234.60409
4855	1234.537312
4856	1233.929472
4857	1233.532181
4858	1233.45236
4859	1233.192338
4860	1232.557783
4861	1232.433535
4862	1232.394433
4863	1232.352812
4864	1232.250641
4865	1232.184368
4866	1232.039786
4867	1231.567038
4868	1230.957576
4869	1230.800251
4870	1230.533556
4871	1230.494954
4872	1229.895808
4873	1229.852564
4874	1229.659587
4875	1229.586291
4876	1229.028542
4877	1228.99011
4878	1228.401808
4879	1228.334184
4880	1228.237855
4881	1228.156674
4882	1227.997571
4883	1227.894443
4884	1227.829479
4885	1227.328452
4886	1227.180429
4887	1226.727673
4888	1226.689053
4889	1226.623281
4890	1226.183772
4891	1225.701636
4892	1225.663358
4893	1225.261892
4894	1225.080398
4895	1225.042129
4896	1224.975917
4897	1224.768964
4898	1224.727904
4899	1224.689815
4900	1224.545994
4901	1224.4519
4902	1224.388335
4903	1224.323176
4904	1223.718896
4905	1223.635658
4906	1223.145888
4907	1223.076786
4908	1222.698839
4909	1222.546038
4910	1222.508448
4911	1222.372721
4912	1221.834104
4913	1221.743736
4914	1221.681593
4915	1221.641177
4916	1221.581502
4917	1221.512498
4918	1220.891464
4919	1220.738308
4920	1220.691033
4921	1220.62741
4922	1220.563988
4923	1220.261371
4924	1220.0334
4925	1219.667664
4926	1219.581573
4927	1219.206223
4928	1219.143104
4929	1218.762151
4930	1218.724589
4931	1218.567816
4932	1218.506804
4933	1218.267446
4934	1218.194935
4935	1217.708701
4936	1217.628464
4937	1217.590744
4938	1217.067991
4939	1216.626174
4940	1216.565482
4941	1216.52792
4942	1216.48984
4943	1215.967115
4944	1215.439012
4945	1214.951438
4946	1214.398412
4947	1213.804369
4948	1213.308424
4949	1213.058284
4950	1213.020521
4951	1212.790495
4952	1212.730232
4953	1212.670301
4954	1212.608593
4955	1212.101034
4956	1212.04133
4957	1211.380862
4958	1210.910573
4959	1210.357654
4960	1209.98904
4961	1209.951623
4962	1209.34162
4963	1208.804074
4964	1208.725914
4965	1208.638158
4966	1208.381761
4967	1208.32537
4968	1208.266129
4969	1207.882897
4970	1207.730961
4971	1207.174656
4972	1207.137577
4973	1206.989255
4974	1206.304643
4975	1205.798584
4976	1205.211233
4977	1205.035229
4978	1204.455129
4979	1204.277534
4980	1204.09629
4981	1204.014071
4982	1203.548852
4983	1203.175312
4984	1203.137822
4985	1202.740634
4986	1202.703743
4987	1202.643147
4988	1202.1783
4989	1201.807365
4990	1201.554235
4991	1201.052216
4992	1200.435686
4993	1199.933956
4994	1199.824182
4995	1199.578187
4996	1199.42175
4997	1198.985144
4998	1198.470251
4999	1198.103443
